Business Name,Address Line 1,Address Line 2,Address Line 3,Postcode,Business Type ID,Business Type Description,Food Hygiene Rating Scheme ID,Food Hygiene Rating Scheme Type,Hygiene Score,Structural Score,Confidence In Management Score,Rating Value,Rating Date,New Rating Pending,Local Authority Business ID,Local Authority Code,Local Authority Name,Local Authority Email Address,Local Authority Website,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Organisation URI,:@computed_region_hxwp_gyfc,:@computed_region_6i9a_26nj
Meadows cafe,,235 Kentish Town Road,,NW5 2JT,1,Restaurant/Cafe/Canteen,947361,FHRS,10,10,10,3,24/01/2019,False,183262,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,528958,184871,-0.141565,51.548007,Unknown,12/01/2020,"(51.548007, -0.141565)",http://opendatacommunities.org/id/london-borough-council/camden,12,81
Bloomsburys,,35 Theobald's Road,,WC1X 8SP,1,Restaurant/Cafe/Canteen,976286,FHRS,0,5,5,5,07/06/2017,False,83346,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530652,181805,-0.11828,51.520062,Unknown,12/01/2020,"(51.520062, -0.11828)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
The Euston Flyer,,83-87 Euston Road,,NW1 2RA,7843,Pub/bar/nightclub,424499,FHRS,0,10,0,4,08/05/2017,False,24702,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530040,182748,-0.126754,51.528671,Unknown,12/01/2020,"(51.528671, -0.126754)",http://opendatacommunities.org/id/london-borough-council/camden,14,101
Woodlands Restaurant,,102 Heath Street,,NW3 1DR,1,Restaurant/Cafe/Canteen,424232,FHRS,5,10,10,3,26/06/2019,False,2124,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,526384,186006,-0.17826,51.558788,Unknown,12/01/2020,"(51.558788, -0.17826)",http://opendatacommunities.org/id/london-borough-council/camden,8,58
The Seven Stars,,53-54 Carey Street,,WC2A 2JB,7843,Pub/bar/nightclub,423861,FHRS,10,10,10,3,22/10/2019,False,13974,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530994,181246,-0.113567,51.514952,Unknown,12/01/2020,"(51.514952, -0.113567)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Leon,Unit 1a,6 Pancras Square,,N1C 4AG,7844,Takeaway/sandwich shop,978050,FHRS,10,5,5,4,06/06/2019,False,180035,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,530144,183286,-0.125043,51.533482,Unknown,12/01/2020,"(51.533482, -0.125043)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
Fish Cafe,,70-71 Hampstead High Street,,NW3 1QP,1,Restaurant/Cafe/Canteen,735898,FHRS,10,5,5,4,29/04/2019,False,80141,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,526428,185687,-0.177735,51.555909,Unknown,12/01/2020,"(51.555909, -0.177735)",http://opendatacommunities.org/id/london-borough-council/camden,8,54
The Cafe At Imagination (Inside South crescent),,25-27 Store Street,,WC1E 7BL,1,Restaurant/Cafe/Canteen,998793,FHRS,0,5,0,5,18/07/2017,False,83000,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529695,181756,-0.132083,51.519841,Unknown,12/01/2020,"(51.519841, -0.132083)",http://opendatacommunities.org/id/london-borough-council/camden,2,9
Basta,The Stables Market,Chalk Farm Road,,NW1 8AH,7844,Takeaway/sandwich shop,1152059,FHRS,15,15,20,1,29/05/2019,False,196989,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528546,184231,-0.147738,51.54234,Unknown,12/01/2020,"(51.54234, -0.147738)",http://opendatacommunities.org/id/london-borough-council/camden,3,17
Jesmond Hotel,,63 Gower Street,,WC1E 6HJ,7842,Hotel/bed & breakfast/guest house,423937,FHRS,0,5,10,4,13/09/2017,False,14785,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529688,181964,-0.132113,51.521715,Unknown,12/01/2020,"(51.521715, -0.132113)",http://opendatacommunities.org/id/london-borough-council/camden,2,9
Fitzjohns Primary School,Fitzjohn's Primary School,86A Fitzjohn's Avenue,,NW3 6NP,7845,School/college/university,424526,FHRS,0,5,5,5,17/09/2018,False,2562,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,526566,185411,-0.175835,51.553399,Unknown,12/01/2020,"(51.553399, -0.175835)",http://opendatacommunities.org/id/london-borough-council/camden,8,56
Eat Tokyo,,50 Red Lion Street,,WC1R 4PF,1,Restaurant/Cafe/Canteen,493452,FHRS,5,10,5,4,02/12/2019,False,75813,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530700,181790,-0.117595,51.519916,Unknown,12/01/2020,"(51.519916, -0.117595)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Bargin Booze,,108 Robert Street,,NW1 3QP,4613,Retailers - other,952260,FHRS,0,0,0,5,03/03/2017,False,183510,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,528863,182718,-0.143723,51.52867,Unknown,12/01/2020,"(51.52867, -0.143723)",http://opendatacommunities.org/id/london-borough-council/camden,15,103
Junction Tavern,,101 Fortess Road,,NW5 1AG,7843,Pub/bar/nightclub,424698,FHRS,10,10,5,3,27/11/2017,False,31056,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,529048,185661,-0.139979,51.555077,Unknown,12/01/2020,"(51.555077, -0.139979)",http://opendatacommunities.org/id/london-borough-council/camden,12,80
Bap Foods,Granary Square Public Open Space,Granary Square,,N1C 4BH,7844,Takeaway/sandwich shop,1174664,FHRS,5,5,5,5,09/08/2019,False,196158,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,530176,183615,-0.124459,51.536438,Unknown,12/01/2020,"(51.536438, -0.124459)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
Eat Ltd,,126 High Holborn,,WC1V 6AN,1,Restaurant/Cafe/Canteen,426053,FHRS,0,5,0,5,12/02/2018,False,65156,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530460,181528,-0.121154,51.51761,Unknown,12/01/2020,"(51.51761, -0.121154)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
The Sun,,21 Drury Lane,,WC2B 5RH,7843,Pub/bar/nightclub,423840,FHRS,5,5,5,5,04/10/2017,False,13590,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530323,181260,-0.123226,51.515233,Unknown,12/01/2020,"(51.515233, -0.123226)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
George Birkbeck Bar,University Of London Birkbeck College,Malet Street,,WC1E 7HX,7843,Pub/bar/nightclub,688193,FHRS,5,5,0,5,06/02/2019,False,75400,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529985,181893,-0.127856,51.521007,Unknown,12/01/2020,"(51.521007, -0.127856)",http://opendatacommunities.org/id/london-borough-council/camden,2,14
Euston Square Hotel,,152-156 North Gower Street,,NW1 2LU,7842,Hotel/bed & breakfast/guest house,426246,FHRS,0,5,0,5,13/01/2017,False,6993,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529406,182422,-0.136003,51.525893,Unknown,12/01/2020,"(51.525893, -0.136003)",http://opendatacommunities.org/id/london-borough-council/camden,15,104
Joe Guselli Fruits,,76 Tottenham Court Road,,W1T 2HG,4613,Retailers - other,1125779,FHRS,,,,Exempt,18/03/2019,False,195087,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529510,181841,-0.134723,51.520641,Unknown,12/01/2020,"(51.520641, -0.134723)",http://opendatacommunities.org/id/london-borough-council/camden,2,10
General Medical Council,,350 Euston Road,,NW1 3AX,1,Restaurant/Cafe/Canteen,425111,FHRS,0,5,0,5,21/03/2017,False,47977,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,528984,182239,-0.142155,51.524338,Unknown,12/01/2020,"(51.524338, -0.142155)",http://opendatacommunities.org/id/london-borough-council/camden,15,105
Pizzeria Di Camden,,195 Royal College Street,,NW1 0SG,1,Restaurant/Cafe/Canteen,998769,FHRS,10,15,20,1,14/05/2019,False,182528,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,529239,184092,-0.137801,51.540933,Unknown,12/01/2020,"(51.540933, -0.137801)",http://opendatacommunities.org/id/london-borough-council/camden,3,20
SUDA,,243 Eversholt Street,,NW1 1BE,1,Restaurant/Cafe/Canteen,1181613,FHRS,0,10,10,4,11/09/2019,False,197372,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529258,183271,-0.137829,51.53355,Unknown,12/01/2020,"(51.53355, -0.137829)",http://opendatacommunities.org/id/london-borough-council/camden,15,106
Michael Nadra,,42 Gloucester Avenue,,NW1 8JD,1,Restaurant/Cafe/Canteen,571650,FHRS,10,10,10,3,23/01/2019,False,76918,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528272,184048,-0.151748,51.540764,Unknown,12/01/2020,"(51.540764, -0.151748)",http://opendatacommunities.org/id/london-borough-council/camden,3,18
Pat A Cake Pat A Cake,,,,,7841,Other catering premises,424150,FHRS,5,0,5,5,20/02/2018,False,20649,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,,,,,Unknown,12/01/2020,,http://opendatacommunities.org/id/london-borough-council/camden,,
All Star Lanes,Victoria House,37-63 Southampton Row,,WC1B 4DA,1,Restaurant/Cafe/Canteen,1214109,FHRS,0,5,5,5,09/12/2019,False,197624,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530387,181703,-0.122126,51.519208,Unknown,12/01/2020,"(51.519208, -0.122126)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Rathmore House,,31 Eton Avenue,,NW3 3EL,5,Hospitals/Childcare/Caring Premises,424172,FHRS,,,,5,03/05/2017,False,20770,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000128,Belsize,527249,184464,-0.166346,51.544727,Unknown,12/01/2020,"(51.544727, -0.166346)",http://opendatacommunities.org/id/london-borough-council/camden,1,4
Blue Moon Cafe,,134 Fortess Road,,NW5 2HP,1,Restaurant/Cafe/Canteen,424601,FHRS,10,10,5,3,18/02/2019,False,27597,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,529129,185764,-0.138773,51.555984,Unknown,12/01/2020,"(51.555984, -0.138773)",http://opendatacommunities.org/id/london-borough-council/camden,12,80
Cafe Rouge,,77 Kingsway,,WC2B 6SR,1,Restaurant/Cafe/Canteen,425675,FHRS,0,0,5,5,07/06/2019,False,59317,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530567,181332,-0.119685,51.515824,Unknown,12/01/2020,"(51.515824, -0.119685)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
Majestic Wine Warehouses Ltd,,62 Chalk Farm Road,,NW1 8AN,4613,Retailers - other,425348,FHRS,5,5,0,5,16/10/2017,False,5451,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000136,Haverstock,528387,184338,-0.14999,51.543338,Unknown,12/01/2020,"(51.543338, -0.14999)",http://opendatacommunities.org/id/london-borough-council/camden,9,63
Rossodisera,,5 Monmouth Street,,WC2H 9DA,1,Restaurant/Cafe/Canteen,425276,FHRS,5,5,5,5,14/02/2019,False,53131,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530084,181214,-0.126685,51.514884,Unknown,12/01/2020,"(51.514884, -0.126685)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
Brecknock Supermarket,,43 Brecknock Road,,N7 0BT,4613,Retailers - other,425126,FHRS,5,0,10,4,23/05/2017,False,48473,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,529705,185121,-0.130706,51.550082,Unknown,12/01/2020,"(51.550082, -0.130706)",http://opendatacommunities.org/id/london-borough-council/camden,12,85
Patty N Punch,,157 Regent's Park Road,,NW1 8BB,4613,Retailers - other,1181580,FHRS,0,0,10,4,13/08/2019,False,197003,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000136,Haverstock,528168,184383,-0.15313,51.543792,Unknown,12/01/2020,"(51.543792, -0.15313)",http://opendatacommunities.org/id/london-borough-council/camden,9,65
Pod,Maxclif House,5-7 Tottenham Street,,W1T 2AG,1,Restaurant/Cafe/Canteen,426341,FHRS,0,5,0,5,08/08/2017,False,71794,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529498,181835,-0.134898,51.52059,Unknown,12/01/2020,"(51.52059, -0.134898)",http://opendatacommunities.org/id/london-borough-council/camden,2,10
Savemore Food & Wine,,95 Fairfax Road,,NW6 4DY,4613,Retailers - other,425013,FHRS,0,10,5,4,27/11/2017,False,4465,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000144,Swiss Cottage,526309,184127,-0.180016,51.54191,Unknown,12/01/2020,"(51.54191, -0.180016)",http://opendatacommunities.org/id/london-borough-council/camden,17,121
Cafe Verona,,184 Drury Lane,,WC2B 5QD,1,Restaurant/Cafe/Canteen,425652,FHRS,0,10,10,4,07/11/2018,False,58944,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530296,181354,-0.123581,51.516084,Unknown,12/01/2020,"(51.516084, -0.123581)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
The Northumberland Arms,,119 Tottenham Court Road,,W1T 5AW,7843,Pub/bar/nightclub,1157006,FHRS,10,10,10,3,09/07/2019,False,196213,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529317,182153,-0.137388,51.523498,Unknown,12/01/2020,"(51.523498, -0.137388)",http://opendatacommunities.org/id/london-borough-council/camden,2,13
Taro Japanese Restaurant,,293 Finchley Road,,NW3 6DT,1,Restaurant/Cafe/Canteen,423887,FHRS,10,10,10,3,18/12/2018,True,14214,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,526140,184967,-0.18215,51.549497,Unknown,12/01/2020,"(51.549497, -0.18215)",http://opendatacommunities.org/id/london-borough-council/camden,18,131
Which Wich,,8 Central Saint Giles Piazza,,WC2H 8AB,7844,Takeaway/sandwich shop,1063487,FHRS,5,5,5,5,04/07/2018,False,194434,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,529978,181311,-0.128162,51.515778,Unknown,12/01/2020,"(51.515778, -0.128162)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
Haverstock School,Haverstock School,24 Haverstock Hill,,NW3 2BQ,7845,School/college/university,424144,FHRS,0,5,0,5,27/06/2017,False,20621,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000136,Haverstock,528082,184498,-0.154328,51.544845,Unknown,12/01/2020,"(51.544845, -0.154328)",http://opendatacommunities.org/id/london-borough-council/camden,9,61
Scala,,275-277 Pentonville Road,,N1 9NL,1,Restaurant/Cafe/Canteen,424600,FHRS,5,0,0,5,15/05/2019,False,27508,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530456,182971,-0.120677,51.530579,Unknown,12/01/2020,"(51.530579, -0.120677)",http://opendatacommunities.org/id/london-borough-council/camden,14,97
Simply Thai,Goodge Place Market,Goodge Place,,W1T 4SB,7844,Takeaway/sandwich shop,1148917,FHRS,,,,AwaitingInspection,,False,194810,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529408,181701,-0.13623,51.519413,Unknown,12/01/2020,"(51.519413, -0.13623)",http://opendatacommunities.org/id/london-borough-council/camden,2,10
La Porchetta Pizzeria,,33 Boswell Street,,WC1N 3BP,1,Restaurant/Cafe/Canteen,423740,FHRS,5,10,0,4,16/01/2018,False,11412,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530446,181863,-0.121232,51.520624,Unknown,12/01/2020,"(51.520624, -0.121232)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Bon Vivant,,73-77 Marchmont Street,,WC1N 1AP,1,Restaurant/Cafe/Canteen,1016171,FHRS,0,5,0,5,15/02/2018,False,184040,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,530130,182389,-0.125589,51.525424,Unknown,12/01/2020,"(51.525424, -0.125589)",http://opendatacommunities.org/id/london-borough-council/camden,2,12
The Argyle,,1 Greville Street,,EC1N 8PQ,7843,Pub/bar/nightclub,423791,FHRS,5,15,10,2,12/11/2019,False,12657,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,531310,181715,-0.108841,51.519094,Unknown,12/01/2020,"(51.519094, -0.108841)",http://opendatacommunities.org/id/london-borough-council/camden,11,75
Louis Patisserie,,32 Heath Street,,NW3 6TE,1,Restaurant/Cafe/Canteen,960480,FHRS,10,10,10,3,28/10/2019,False,183413,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,526374,185703,-0.178513,51.556068,Unknown,12/01/2020,"(51.556068, -0.178513)",http://opendatacommunities.org/id/london-borough-council/camden,8,54
Yuu Kitchen @ Lady Hamilton,,289-291 Kentish Town Road,,NW5 2JS,1,Restaurant/Cafe/Canteen,1206167,FHRS,10,5,10,3,22/10/2019,False,197734,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,528977,184997,-0.141245,51.549126,Unknown,12/01/2020,"(51.549126, -0.141245)",http://opendatacommunities.org/id/london-borough-council/camden,12,81
Porky's,,291-293 West End Lane,,NW6 1RD,1,Restaurant/Cafe/Canteen,1068799,FHRS,15,15,20,1,28/08/2019,False,195126,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,525458,185137,-0.19192,51.551185,Unknown,12/01/2020,"(51.551185, -0.19192)",http://opendatacommunities.org/id/london-borough-council/camden,18,128
Tesco Express,,34 Kilburn High Road,,NW6 5UA,7840,Retailers - supermarkets/hypermarkets,425177,FHRS,5,0,5,5,21/07/2015,False,50157,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000140,Kilburn,525519,183534,-0.191613,51.536756,Unknown,12/01/2020,"(51.536756, -0.191613)",http://opendatacommunities.org/id/london-borough-council/camden,13,89
Chicken Rooster,,127 King's Cross Road,,WC1X 9BJ,1,Restaurant/Cafe/Canteen,433509,FHRS,5,5,5,5,01/11/2017,False,42263,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530778,182856,-0.116081,51.529471,Unknown,12/01/2020,"(51.529471, -0.116081)",http://opendatacommunities.org/id/london-borough-council/camden,14,97
Camden Burger,,178 Camden High Street,,NW1 8QP,4613,Retailers - other,1097450,FHRS,5,5,5,5,13/12/2018,False,195874,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528886,183927,-0.142949,51.53953,Unknown,12/01/2020,"(51.53953, -0.142949)",http://opendatacommunities.org/id/london-borough-council/camden,3,22
Primark,,52a-56 Kilburn High Road,,NW6 4HJ,4613,Retailers - other,1045540,FHRS,,,,Exempt,11/04/2018,False,182840,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000140,Kilburn,525444,183636,-0.192656,51.537697,Unknown,12/01/2020,"(51.537697, -0.192656)",http://opendatacommunities.org/id/london-borough-council/camden,13,89
Sable d'Or,,30 England's Lane,,NW3 4UE,1,Restaurant/Cafe/Canteen,1199710,FHRS,5,5,5,5,03/10/2019,False,197637,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000128,Belsize,527527,184631,-0.162279,51.546166,Unknown,12/01/2020,"(51.546166, -0.162279)",http://opendatacommunities.org/id/london-borough-council/camden,1,4
Giovannis,,19 Museum Street,,WC1A 1JN,1,Restaurant/Cafe/Canteen,423708,FHRS,10,10,10,3,23/01/2019,False,10962,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530167,181493,-0.125387,51.517363,Unknown,12/01/2020,"(51.517363, -0.125387)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
Five Guys,"Unit 1, The Lighthouse Building",283-297 Pentonville Road,,N1 9NP,1,Restaurant/Cafe/Canteen,976260,FHRS,0,0,0,5,23/09/2019,False,180837,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530388,182981,-0.121654,51.530684,Unknown,12/01/2020,"(51.530684, -0.121654)",http://opendatacommunities.org/id/london-borough-council/camden,14,97
Rose Indian Takeaway,,139 Malden Road,,NW5 4HS,7844,Takeaway/sandwich shop,424304,FHRS,10,10,10,3,08/01/2019,False,21887,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000136,Haverstock,528048,185115,-0.154593,51.550406,Unknown,12/01/2020,"(51.550406, -0.154593)",http://opendatacommunities.org/id/london-borough-council/camden,9,62
North Sea Fish Restaurant,,7-8 Leigh Street,,WC1H 9EW,1,Restaurant/Cafe/Canteen,424295,FHRS,5,10,10,3,08/08/2019,False,21828,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530149,182493,-0.125277,51.526354,Unknown,12/01/2020,"(51.526354, -0.125277)",http://opendatacommunities.org/id/london-borough-council/camden,14,102
